priority,latency,jitter,framelength
5,0.374337194467824,0.04803355216668917,64
5,0.5893600729626932,0.032006681079494524,64
5,0.9077057287631338,0.003721333717095338,64
5,0.5358671220461761,0.006089231791257793,64
5,0.6869143001663982,0.022796400581850958,64
5,0.6863661414886579,0.004495677676660204,64
5,0.9733866259086759,0.0015505533500354664,64
5,0.8756769064766161,0.04637459211625047,64
5,1.1583706270752043,0.03339232057373422,64
5,0.43466165913821747,0.04640626836579276,64
5,0.9788433854816565,0.006980543668274281,64
5,0.6518020980825533,0.02200147676086559,64
5,0.6665939225541433,0.015531670392945686,64
5,0.502594916728243,0.01548220853928013,64
5,0.7909805320457286,0.003551709309081569,64
5,0.5249436560208847,0.004771989702739299,64
5,0.7224609387503216,0.0013278857016366164,64
5,1.0716175336001235,0.045908428092140026,64
5,0.8790910022742409,0.012226704715452797,64
5,0.43530140886897056,0.035746375218732133,64
5,0.9207831574035785,0.007152079119190292,64
5,0.45784335025119804,0.027376469283006993,64
5,0.8512189365683356,0.04232924558420433,64
5,0.8482094844335795,0.02124693877043737,64
5,0.8636657718236345,0.03025991333898482,64
5,0.8676089671329466,0.007328103864427527,64
5,0.352015202296582,0.03425100297563454,64
5,0.6730494412003638,0.04262003910875331,64
5,0.7611187662915442,0.037168191675256604,64
5,1.05120760043308,0.014326734995246388,64
5,1.1652064803820965,0.01930438894240572,64
5,0.4750898645772097,0.0003089125957665362,64
5,0.5276205032297117,0.02855523245776045,64
5,1.0065465546544907,0.014323472701115636,64
5,0.7640353358330254,0.04459580863193209,64
5,1.1346398375109312,0.006030791966639049,64
5,0.6022144823820403,0.03395232673156183,64
5,1.0714725894673167,0.002320216566861344,64
5,1.0075744230020598,0.00990020614055236,64
5,0.40448673224655274,0.003326004193166421,64
5,0.34019998573142174,0.033183320033245416,64
5,0.5349206299351867,0.01770213990281581,64
5,0.3372554967367079,0.023926724931902885,64
5,1.1814274893167807,0.03511503479644168,64
5,0.708755041007668,0.0025138637143552744,64
5,1.1861881407409818,0.03152349896168951,64
5,0.42487554585484655,0.04273139158932034,64
5,0.613434644477939,0.04194303843184116,64
5,0.7838876982485108,0.047177416561105495,64
5,0.5568217630340897,0.03668956999675279,64
5,0.423157990362652,0.0010616329590031615,64
5,1.058708086788373,0.03171150733187841,64
5,0.6346652583883329,0.03028510265117064,64
5,0.36028434360893724,0.00013559600213320923,64
5,0.4519343811243082,0.017150353052238543,64
5,0.833157584827013,0.043358036345392044,64
5,0.8775890523312682,0.04088069243344364,64
5,0.5668512823266308,0.028680517076987207,64
5,0.6081728639828252,0.03874159141529332,64
5,0.626840904014186,0.03775398331101218,64
5,1.1503955598236546,0.022612605414319028,64
5,1.073663282819896,0.028241848831660317,64
5,0.538538378190857,0.03014906154114444,64
5,0.6799748479712057,0.0030715630135876473,64
5,0.5919562132245004,0.008065356142875795,64
5,1.1699136818665379,0.010236443232413822,64
5,0.9155678288489006,0.037699892694367854,64
5,0.7637561836506631,0.047994642651942976,64
5,0.37510096305546875,0.0038126370060073745,64
5,0.6670151959226702,0.019593853529129124,64
5,0.613374333129796,0.015667319517462898,64
5,1.0730117589504489,0.014755559830397015,64
5,0.7839326420158554,0.04906208877855615,64
5,1.0629347465019412,0.030920211827646055,64
5,0.3927611813325327,0.0001951166038093366,64
5,0.8670371986731942,0.013154778351612129,64
5,1.1212791018677368,0.02721607799419672,64
5,0.9956526100993592,0.04838428898938498,64
5,0.3941653534911235,0.030468618133007625,64
5,0.6085765270019026,0.002754046751472872,64
5,0.6615610355070966,0.013052539835582322,64
5,0.8455109980151807,0.013778131099782376,64
5,0.3851704534417377,0.018286148302213985,64
5,0.36303341615343165,0.013664060000173279,64
5,1.0490911295288488,0.02746422233395472,64
5,1.0703920002483251,0.0073082619779180685,64
5,0.72275625579392,0.01823328747804367,64
5,1.1898055595963068,0.031127572894183317,64
5,0.7081613009526004,0.0016612452551506174,64
5,0.8924787603329591,0.009625062510637812,64
5,0.6234732304559611,0.006941584777040622,64
5,1.1517993043373995,0.02770624881877098,64
5,0.5804939352951703,0.034650376580050095,64
5,0.7336801852529786,0.013144260424464434,64
5,0.43160080893478625,0.042002363683864355,64
5,1.059578761912722,0.009414157438313836,64
5,0.33389299869768213,0.0413116247300186,64
5,0.5949499014968416,0.007812406336829514,64
5,0.6321734115857817,0.00924905445051345,64
5,1.1989709274935665,0.0062655288997814145,64
5,1.1441256736064505,0.012058573711293687,64
5,0.7663365032913028,0.0024920675468925015,64
5,0.8482946929473745,0.02960648302040198,64
5,0.769176640528382,0.037533652790467054,64
5,1.039408337283254,0.0486207847610301,64
5,0.8291405013106912,0.04413081614707933,64
5,0.7502609204801364,0.03532956229291263,64
5,0.5658496282457451,0.03306359494097498,64
5,0.3086724191491878,0.028284725293689646,64
5,0.9213563160002558,0.024199971836038177,64
5,0.562220139125436,0.049688622693251173,64
5,0.8661999971719474,0.00040497380565778234,64
5,0.6408827811076484,0.03431431984907985,64
5,0.4312048523632092,0.04422241609741382,64
5,0.8346315480287625,0.04406103537911379,64
5,0.9093338864835707,0.01173561993518536,64
5,0.32105671677240105,0.040432237809520793,64
5,1.0462187403942127,0.0231481560299934,64
5,0.915657598035911,0.03222483568486995,64
5,1.199549129952449,0.03294419678990689,64
5,0.7569389818225338,0.04506886413150396,64
5,0.5126720944970218,0.01918647340832455,64
5,0.7320986325704143,0.029800469097244056,64
5,0.5339860924249986,0.018913529636277085,64
5,0.5799693964394943,0.011645771755710611,64
5,0.802872967838542,0.041658116006918613,64
5,0.43959247769427556,0.012529927986157874,64
5,0.6531705277803763,0.00017620102267314476,64
5,1.0512236393271646,0.03876647151394028,64
5,0.5588725090401987,0.02509931748036256,64
5,0.8329711446890071,0.012581431125622529,64
5,0.3102091672877604,0.017806567356514116,64
5,0.5001304032388751,0.04180139659088886,64
5,0.3928538588271352,0.04133812076939494,64
5,0.7662729810695015,0.04318253690853086,64
5,0.5867274654317756,0.04910926884593,64
5,0.5916402825755198,0.034059670429725526,64
5,0.6017598940035599,0.033916588822475,64
5,1.1429540698323568,0.004174019399221252,64
5,0.8805590906023326,0.03058988968745249,64
5,1.1616382536231278,0.0208158643293464,64
5,0.44632075748280686,0.017022482482633685,64
5,0.7388516540492399,0.008386698506254148,64
5,0.6553005887375575,0.02192984362414277,64
5,0.5385320656745192,0.029109111535004995,64
5,0.586446079552335,0.012293133278804269,64
5,0.4569848633316762,0.0042380655009324536,64
5,0.5534850031549194,0.03151167387807555,64
5,0.5779173266354662,0.0008773209506311108,64
5,0.42907416279519955,0.003713840350189762,64
5,0.6780171817664766,0.04532198970496562,64
5,0.6881889261646397,0.029943559756495798,64
5,0.4578091498167388,0.04517293122466591,64
5,0.6758545315344644,0.03666923593842144,64
5,0.5923360115305165,0.029342047168487047,64
5,0.655246544013872,0.03087062512139112,64
5,0.5405026913776609,0.01645127095306334,64
5,0.829945343463335,0.024501422049248513,64
5,0.3468680660021436,0.012736025098839433,64
5,0.9660251252625238,0.010353785624593043,64
5,0.5111962593350405,0.014982250026660739,64
5,0.5006080359629552,0.01492933932341986,64
5,0.5839007839148058,0.04151307244585797,64
5,1.1919320002845561,0.024014069851906617,64
5,1.0514090814066688,9.148709070401219e-05,64
5,0.7204394429772847,0.0491310935470867,64
5,0.4344761259877373,0.043933714447662676,64
5,0.6525545822229026,0.013289777274063781,64
5,1.1640354156003045,0.004706163494035998,64
5,0.3623053623299624,0.0016422364827406834,64
5,0.3786542845269374,0.014094043053954109,64
5,0.41522650597305677,0.038140944124474,64
5,0.8143821716256521,0.007554505166565823,64
5,0.4691794560072961,0.005688991685715012,64
5,1.1021064679351433,0.04849389565207379,64
5,0.872566639241545,0.045021208297770586,64
5,0.5228157378527539,0.035855577091402545,64
5,0.8043922487401558,0.007902395079258674,64
5,0.7966944801093994,0.02961731963252804,64
5,0.6035986934926219,0.02327404082492269,64
5,0.8752896204396579,0.0431330188328195,64
5,0.4426309249110648,0.04716297568172625,64
5,0.6782981948056173,0.016348012623722742,64
5,0.6871467345250432,0.008584829552655516,64
5,1.0798654006711208,0.008503178456547312,64
5,0.38607212597440943,0.029974554321537856,64
5,0.44114236298421017,0.011476892174298725,64
5,0.9962365569295133,0.049464383345426376,64
5,0.8537618831516003,0.03761526402200616,64
5,0.6999929141702754,0.047965978581862016,64
5,1.0445551508731443,0.017730312809595083,64
5,1.0703339057281724,0.019937259624645255,64
5,0.4840386318527609,0.027368404079054026,64
5,1.1706849744680372,0.008398023091376211,64
5,0.9539932389691252,0.026568428646686144,64
5,0.35613770973694386,0.021694290179149672,64
5,0.367965430960689,0.02693710422352177,64
5,1.0381905450605446,0.043926856587127944,64
5,0.5483950578155992,0.02866653164726778,64
5,0.35555231120038117,0.03937829038857135,64
5,0.8985602889597633,0.03901976680152635,64
5,0.6583340372206775,0.03466884500846358,64
5,1.1096120118003405,0.03535651829880115,64
5,0.6323493739331301,0.045744293076343395,64
5,0.41650203517271833,0.030734220137941023,64
5,0.39339150093473607,0.010445734495104532,64
5,0.49065739330876057,0.029344767794083893,64
5,0.7981767800089338,0.01844085178325559,64
5,0.44929576074132066,0.03960161490304493,64
5,0.6448350528118383,0.009159087721339094,64
5,0.583748715088731,0.04388990449985959,64
5,1.0199252565272532,0.004595113662949297,64
5,0.31591413892750553,0.023382160478654573,64
5,0.8436642892100268,0.00028913227756744987,64
5,0.8075998068694936,0.04560036604025014,64
5,0.5232900365402735,0.03180573553350109,64
5,0.6576956992770722,0.0023304258515808754,64
5,0.82724338673101,0.03940381586330969,64
5,0.9120132626213491,0.04119198184720431,64
5,0.44414764579769894,0.003084118582241963,64
5,0.708430862349485,0.013398440665691846,64
5,0.3300990614926284,0.04702425012820927,64
5,0.35192040505380806,0.006161701425332844,64
5,0.7113478881099746,0.04010580379441888,64
5,1.1771511979305747,0.019193896923251165,64
5,0.347038620911663,0.03878676271464007,64
5,0.6313754573779435,0.03401346861915875,64
5,0.5311685249885606,0.0037421123334242692,64
5,0.9261720261681661,0.03972139656450928,64
5,0.8925370619873114,0.02687463535445731,64
5,0.9945733948842201,0.0307186717880031,64
5,0.9456932020105646,0.007171772932229492,64
5,1.1485660377940825,0.03910085190514464,64
5,0.8984512265941991,0.04903309856205498,64
5,0.534928427685996,0.007602036945866925,64
5,0.8002943918881411,0.035861353026240654,64
5,0.9611940945805697,0.04441882664414626,64
5,0.812138978826235,0.007165894954841274,64
5,0.5452342004296935,0.017868423233494902,64
5,0.8090519725030534,0.0055579425570607245,64
5,0.48846215320318476,0.010320751243992949,64
5,0.8395757396380972,0.033694396068865165,64
5,1.179014877650468,0.04965596292261856,64
5,1.1783684864864763,0.02517807203230062,64
5,0.8257677061432329,0.035027627473896386,64
5,0.4577095982935131,0.020311320575929916,64
5,1.1346292837222034,0.040836105247488395,64
5,0.6287405412675837,0.006529459839387764,64
5,0.5705309091829804,0.01827552453735463,64
5,0.4320277906726403,0.033690779413906906,64
5,1.0893111026006086,0.042212579684520135,64
5,0.5035386356943818,0.04446817903395635,64
5,0.7528069372771097,0.02106388150134052,64
5,1.18446097412283,0.03157519277153421,64
5,1.0648657370142196,0.02563086194662453,64
5,1.0610847857976495,0.022463629689206982,64
5,0.3841993028661605,0.04345543628509361,64
5,0.4372714611367241,0.010673875017150636,64
5,0.9832020377128055,0.04469739646147184,64
5,0.6532918683808643,0.04703396215456371,64
5,0.5383612950694084,0.030729423092799187,64
5,1.1622125237482315,0.010215269846000791,64
5,0.6988878575310722,0.04281438757059477,64
5,0.4860637314140186,0.01844765888414861,64
5,0.5517672088046643,0.0031920845708665936,64
5,0.8146304900820556,0.049398583720331575,64
5,0.7149558593915607,0.03138276319591931,64
5,0.9144858187208791,0.022788895493494776,64
5,0.3494119565741668,0.01614766573345652,64
5,0.6847490921085171,0.011638345980254617,64
5,0.979849881697487,0.010160602915447403,64
5,0.7500443502304904,0.03439050442359611,64
5,1.1323493717034268,0.010561742872253761,64
5,0.5431788150960066,0.03440485352401864,64
5,0.35044544991945403,0.004056789205513673,64
5,1.079304667524242,0.010098999493660067,64
5,1.0911492842410078,0.012695742516495724,64
5,0.6442666426323026,0.03290857760768214,64
5,0.5527055223778752,0.027136076171236825,64
5,1.005324128219766,0.04305268650697949,64
5,0.6181885389686228,0.040524277287516064,64
5,0.3569073006996796,0.020811157868910732,64
5,1.0794798759596604,0.026103111685499298,64
5,0.4663708188388479,0.028558036352409652,64
5,0.3380773763260523,0.0038348130669498327,64
5,0.3277158652605735,0.017369098504892218,64
5,1.0685768597690117,0.03764736169460889,64
5,0.774706974629888,0.004976821640656365,64
5,1.1878540118266698,0.021170827545322242,64
5,0.7662730612433638,0.005339252546572238,64
5,0.9577862188243214,0.004117307394972997,64
5,0.5863600147179506,0.04920508135631372,64
5,0.3753002933330263,0.016992704778617262,64
5,0.6940654945414835,0.0013852341585865848,64
5,0.8567008486822456,0.03914763900815416,64
5,0.5397771836977258,0.01235905221104356,64
5,1.0011026851773934,0.027325214971819962,64
5,0.39998292350140846,0.02660905211879776,64
5,0.7431043213554682,0.032511026116970126,64
5,0.5334209947407641,0.034953211810971364,64
5,0.8860259027870077,0.021840863790648563,64
5,0.3116179631861368,0.014030213669981757,64
5,0.9594066712883489,0.03928150334577475,64
5,0.5476414376194509,0.025743521043101927,64
5,1.1743301899851533,0.01431891647686867,64
5,0.8942894450194014,0.04340646528647472,64
5,1.0977504777336693,0.029351987057502988,64
5,1.0281307440931928,0.009622733963962044,64
5,1.1063151999111471,0.03830956271182101,64
5,0.5286206461685268,0.03127715955301229,64
5,0.5730830476405071,0.03674012156687483,64
5,0.7549266955647931,0.022241467620165968,64
5,0.47081004104117613,0.04530217186565016,64
5,0.9875941013593885,0.03688754273244961,64
5,0.7341588310677895,0.049256107007961666,64
5,0.3970061842066816,0.039505720241057585,64
5,0.8179577003899234,0.0428129640826924,64
5,0.48251929694574647,0.00026533359336501915,64
5,0.8030227175096485,0.00875067846564277,64
5,0.30719256462443856,0.014543622155730873,64
5,0.8488240343884976,0.02070388627830368,64
5,0.48516683290241563,0.020915049457610357,64
5,0.33987689970152524,0.010824100482000089,64
5,0.6379917830544459,0.03555905571455369,64
5,0.344578864236059,0.033591185763911194,64
5,0.3407151389074273,0.012151587335280628,64
5,0.6654997864103975,0.012796343027832108,64
5,1.1789639524496909,0.008081719984556035,64
5,0.9555619815222411,0.030162318175122278,64
5,0.8030076132133397,0.01823088651226631,64
5,0.6760020363636908,0.006374064620772052,64
5,0.7829624964479882,0.023740450283077072,64
5,0.979630989786574,0.046928075767867866,64
5,0.6362928176419842,0.022536243814612913,64
5,0.5690139031533272,0.0021806156906948706,64
5,0.4879512110054143,0.01953223417241461,64
5,0.5738452928980757,0.033846931598030344,64
5,1.0656747133036275,0.022627050718261512,64
5,0.6301234981166384,0.034295217539080464,64
5,1.026888481133487,0.03449616876426125,64
5,0.9319953393740155,0.019458530012624375,64
5,1.1756237971857995,0.0019444189290696691,64
5,0.7862283665014628,0.009627094922585039,64
5,0.45589386841817175,0.02928496382630837,64
5,0.9633406657530639,0.012724579803562614,64
5,1.082312511481572,0.00013679255639674205,64
5,0.43348875603154496,0.048496903700746365,64
5,0.8242471071519661,0.008847085557054952,64
5,1.04033336176874,0.030205825147693013,64
5,1.163036615230054,0.044201313171394065,64
5,0.7834154926012278,0.034943417927945246,64
5,1.0956965202315343,0.0360594040017769,64
5,0.6558386694499081,0.021958065789029493,64
5,0.32112171153117924,0.033258423154442204,64
5,0.43111194807108577,0.024470253705806983,64
5,0.7514220206368056,0.0334648451316526,64
5,0.9369310886060465,0.04723630370708093,64
5,0.7875318759964971,0.014292033044541009,64
5,0.9849918841603211,0.04994965217738859,64
5,0.8938414543901116,0.028973319542230244,64
5,0.8854850226237045,0.049343160763680276,64
5,0.7453265732539808,0.038989090397795224,64
5,0.8359998639444699,0.04555436987277495,64
10,3.4648252528110803,0.04100731454598705,64
10,2.4079526273627776,0.6715466784282168,64
10,2.0771842966083716,0.4215609852007913,64
10,2.5895448672101393,0.710199379036913,64
10,1.6667384317067566,0.008473111973866798,64
10,4.982588938620885,0.5801617941917975,64
10,4.817421958523389,0.2773242795879878,64
10,2.434890546045862,0.44115816626857884,64
10,2.242766724796153,0.9246322873926117,64
10,0.6352629781027325,0.7993782124347294,64
10,3.3150506822963437,0.20217618173118435,64
10,3.4619751059138157,0.10618915750244018,64
10,1.1781989726321622,0.9903163945722362,64
10,3.096355549709136,0.3933940490220087,64
10,3.510796399545031,0.42275086378147175,64
10,1.0395698815735306,0.0579336271581854,64
10,1.1932620553129163,0.8007692789977152,64
10,1.792001349828095,0.8002651395600567,64
10,0.4750647163264539,0.9337338111802654,64
10,3.915198653596587,0.6509638029742887,64
10,1.0907832092397716,0.6384100954314617,64
10,2.1717617957775732,0.1777004974061811,64
10,3.280649301106223,0.6133525860492616,64
10,4.466604058333498,0.011675837180918691,64
10,1.2393093625315124,0.5735601128743122,64
10,4.520618082410819,0.2732642907873789,64
10,4.224356829483952,0.6723482798917249,64
10,4.472457390444701,0.1644606433619793,64
10,2.3164261918842683,0.3609342810112135,64
10,2.331501772461139,0.05087544211524686,64
10,2.514956603634248,0.6710866355956977,64
10,1.634839580078441,0.6013718686049401,64
10,3.8773578674060873,0.4081155584078504,64
10,3.600451158621564,0.8360931555398662,64
10,1.5563386148273795,0.49324282547398246,64
10,1.2166734968541966,0.3634005382659983,64
10,3.0959876123499033,0.07030838363540615,64
10,3.309370762456865,0.632810971684095,64
10,0.35467313496904895,0.3076225743701857,64
10,1.1281844751671912,0.9796253653068407,64
10,1.8289049682340723,0.5187478841851525,64
10,1.662436687423333,0.6928838974398531,64
10,0.46851449303257975,0.11052770726006467,64
10,3.063607324464531,0.7114210510300166,64
10,4.927910624860457,0.15453043956944756,64
10,2.5748973259306402,0.47386528285735297,64
10,1.8381128975454384,0.8413233690902195,64
10,3.2295090547658756,0.022352010081276075,64
10,3.449422512634331,0.668386815546526,64
10,3.6697070474894233,0.32235481047483017,64
10,0.7106814799845425,0.7514338928707746,64
10,3.3454205032739748,0.0965524029431184,64
10,1.8398658918040016,0.7183495428222916,64
10,4.045677639958697,0.526159586434017,64
10,2.295141892429703,0.5772270670636647,64
10,3.447243628278845,0.9184714821808725,64
10,4.240164500712766,0.9527984698994476,64
10,3.839215413912927,0.043567703654991186,64
10,0.6944191641835717,0.5805490139254129,64
10,4.792643401371089,0.13121726248553556,64
10,2.4093464616970626,0.033990457282619735,64
10,4.182065032030547,0.5391328267138524,64
10,2.5537927665180966,0.39585433878509524,64
10,4.36812686089226,0.7539826863054234,64
10,0.6637899233468971,0.9232876405847292,64
10,1.0726069263722362,0.8976862591017885,64
10,1.0802481359837859,0.8445610777984165,64
10,0.7847188352028209,0.12179054931331357,64
10,3.6376264621837615,0.8267500708859511,64
10,1.2900131266871275,0.6511476499738373,64
10,3.3840480477967043,0.4230088631362512,64
10,3.1435559091508822,0.7096905325071647,64
10,1.008275273976446,0.7352595725285134,64
10,2.8781108006589333,0.9053341536521256,64
10,0.7930327232657559,0.3549706591651781,64
10,2.136783966815046,0.8092220335520753,64
10,3.9561211389250146,0.9441584001184163,64
10,4.539202523031122,0.4902947294675183,64
10,1.2451712346174666,0.016681988240876633,64
10,2.2513504228154333,0.42817804012927196,64
10,4.798436354703704,0.4269659513820595,64
10,2.8833365280237433,0.6469590695237191,64
10,1.5916772053028254,0.19238126198566452,64
10,2.5805562233350545,0.37624615167638864,64
10,0.31517037652681,0.3226548919977714,64
10,2.2358051661185514,0.41470556384935187,64
10,2.11914281048681,0.13009396506061477,64
10,2.25775384211677,0.11696261267551178,64
10,3.328733178035542,0.4080151385331159,64
10,4.80665969430579,0.8287586109931798,64
10,1.9273865855201249,0.3942960238332264,64
10,2.755505358583849,0.23510436928453604,64
10,3.064294107189697,0.3304049995736956,64
10,1.4753116799124766,0.796774923000483,64
10,4.8829271783597905,0.08221484438203186,64
10,2.661636732304418,0.13457756469461513,64
10,2.582422351340069,0.9332423989521549,64
10,4.756469244960762,0.484651030669765,64
10,1.852746116789579,0.876562720552944,64
10,2.731394934052433,0.2559213207533211,64
10,1.3036059822908512,0.9287067844365335,64
10,3.2553800324332762,0.8830095040215442,64
10,3.018915135484642,0.2393056812129266,64
10,2.064915611467881,0.7847882912620953,64
10,2.4089360360549117,0.8277210858207683,64
10,1.1422704382070898,0.0041154410101224,64
10,1.1057752672916865,0.34504167664317664,64
10,0.6867279472184133,0.6457400122445695,64
10,0.35785021832857444,0.698893055658853,64
10,1.0471843978718782,0.25608334788393017,64
10,4.655831637794576,0.4217698453398627,64
10,4.092252532326017,0.564001771293891,64
10,1.0633664995006538,0.9680134090955504,64
10,2.9463284996092853,0.20918617137573126,64
10,1.5450113320915935,0.028989907582511742,64
10,4.868638234511566,0.15116253215818454,64
10,0.9124307759724666,0.7049894711656245,64
10,3.502578048916852,0.2115973813185118,64
10,2.4100540067426435,0.15631622813181634,64
10,0.7772261110341194,0.041506655558816274,64
10,2.196858665562126,0.48236980573467403,64
10,4.143275807241965,0.4806563894574324,64
10,4.953407257800034,0.19180180623937249,64
10,2.0417573947805763,0.36181234346754854,64
10,4.087548075505354,0.15168887405496678,64
10,3.7827525421156953,0.9807456308776747,64
10,4.151442921204868,0.47617424889046145,64
10,2.6001008704111954,0.9357578970661246,64
10,4.34004164086598,0.11757988197119995,64
10,2.1750324215294934,0.1337839020675794,64
10,2.503039874426636,0.8353865586206204,64
10,4.377163476378117,0.4291651707041181,64
10,4.422141533014603,0.06501436685879158,64
10,3.8409636303376957,0.5055361757100904,64
10,2.7516944715841407,0.51871113077537,64
10,3.326380790653736,0.08053382165405021,64
10,3.6960618896493407,0.7182363693834457,64
10,1.3656672827337661,0.13312092647615992,64
10,2.143342271941783,0.07031426688021025,64
10,3.144094232656,0.5021750673210581,64
10,2.2513928558457024,0.8439725978603096,64
10,2.3466620055375524,0.404623108454093,64
10,3.5797481847313857,0.9359285707075967,64
10,2.9123178905747875,0.3808222727460776,64
10,0.6467270916468899,0.10486686905031783,64
10,2.196353575738556,0.15029010997443237,64
10,1.8091610262754614,0.6890106323258376,64
10,2.844227478428346,0.010951290384110357,64
10,3.9770026103729212,0.01445553789339138,64
10,2.21227720248418,0.2716623590514693,64
10,0.5223132592634223,0.4269388015067709,64
10,0.6008695905045869,0.48738475430084693,64
10,0.7254850616296526,0.811640088260961,64
10,0.9695231489961524,0.7367213791203712,64
10,3.847047240795635,0.4292493697435523,64
10,2.6845262576742273,0.4476574949251707,64
10,0.9122528259538596,0.9511034689895209,64
10,2.8222874597739653,0.6187450904811456,64
10,4.385086836869788,0.9760975516571825,64
10,4.75919964475745,0.10146310790239677,64
10,4.123465852087469,0.0015080528308737406,64
10,1.5354423551883019,0.23494670779864224,64
10,1.4282700193343478,0.23427190276885212,64
10,4.510069898141768,0.038833370298905434,64
10,1.5266201854982464,0.2674336048502596,64
10,4.715643948335977,0.7777737506327945,64
10,2.749453617770898,0.7736599925691964,64
10,1.9785598074890505,0.2502373943771785,64
10,1.781019506302308,0.5521311938337281,64
10,4.432423716689647,0.48291264684260193,64
10,1.9368892379259826,0.38137037981054367,64
10,3.8791408296895327,0.737209716502526,64
10,4.102942163064571,0.6935726416453935,64
10,3.370996398547879,0.6349174607116165,64
10,1.4420570793404295,0.04451216778504585,64
10,2.605732453445922,0.6902337807501437,64
10,2.4469790280456714,0.34176504398071605,64
10,1.0567229798811546,0.6529486035584741,64
10,1.1184768683941857,0.3161484098398436,64
10,4.819628048009264,0.3832642033507494,64
10,4.015904723079618,0.672710494195675,64
10,3.8886305120694886,0.06215834113073848,64
10,3.974751625443487,0.7858963945864931,64
10,3.55213909785216,0.26691138184255303,64
10,3.9130803891624644,0.8494517149530709,64
10,4.19611232945565,0.4362447350441325,64
10,1.3290806764163507,0.27381935022158754,64
10,3.0314373872465987,0.9601209721711181,64
10,1.9075732072265397,0.8575015839888155,64
10,3.9852882038077837,0.5913755958768473,64
10,2.629119174253624,0.2001300161731323,64
10,0.4241378408845929,0.5339897560077091,64
10,1.6279794241108019,0.2945214747796312,64
10,4.591644629757133,0.9132377274078717,64
10,2.9876671773958257,0.2587782768598307,64
10,1.903081837959045,0.8260584052871102,64
10,4.32504254298839,0.8486290507409661,64
10,0.5136606681232612,0.5093347892315767,64
10,2.091061631937574,0.1478680369136648,64
10,1.5912526852479556,0.8820784313565424,64
10,0.6459300851421008,0.6404032219629077,64
10,4.540449293279338,0.24195622339998746,64
10,0.4214980480557065,0.8158020137341345,64
10,1.255459075295385,0.36291007819956866,64
10,3.448334413644412,0.1647887451264023,64
10,4.487988081395291,0.334130642706422,64
10,1.2713929547291225,0.4759386060051849,64
10,0.5997298545490658,0.42649848072271057,64
10,4.491827866240186,0.2191708519131541,64
10,3.331249549860911,0.10060703942364291,64
10,3.3821987128566224,0.6624296716922062,64
10,2.7655718697910925,0.5418810396373839,64
10,1.500903788092851,0.8278077515878267,64
10,3.1952275905932654,0.6835730347960367,64
10,0.5577220734984591,0.46923733277818824,64
10,3.6989570710650774,0.9861043812626673,64
10,4.805102895043599,0.8887149987294413,64
10,0.9493416896982736,0.17115836895397152,64
10,1.4524350462189664,0.2936503219835307,64
10,0.9762902940791298,0.48788900389938916,64
10,3.0813425344369314,0.38251151751089607,64
10,4.388236579139951,0.1935209938491591,64
10,1.6661675297474439,0.3384300215863739,64
10,0.8681352851930568,0.015014772583958225,64
10,2.9369218123067995,0.505087045478096,64
10,4.780407831697617,0.9283676514079169,64
10,3.1761667734548484,0.7535382972487058,64
10,2.2865316497359602,0.30139155950507257,64
10,0.5538703318864365,0.8996181663189102,64
10,4.369386796220248,0.9757228869930666,64
10,4.438787299763373,0.3326523977349616,64
10,3.632241320438587,0.07810269243986612,64
10,0.8742090983472537,0.7535097982885963,64
10,3.613115197498971,0.841565806245182,64
10,1.75677646986354,0.03173978069573902,64
10,0.4634492631724946,0.9562204647875052,64
10,1.5251768999413613,0.5552642291843896,64
10,2.8961674582114116,0.6011863832477535,64
10,0.8863192468117063,0.6899148624652929,64
10,4.65560556543013,0.32381038621478764,64
10,2.929315215816027,0.06296111155611783,64
10,4.011062029497518,0.7191206739805739,64
10,4.422287862293711,0.8685404760837931,64
10,3.4260375627505364,0.011474973990318604,64
10,4.1586037780376595,0.13207332660202786,64
10,2.792812633015193,0.2458983962769502,64
10,0.6977103833458009,0.11402578224828752,64
10,2.9233801356852678,0.02685913662231043,64
10,3.4837470189755186,0.16548359883610586,64
10,4.123821948123653,0.8579089576784241,64
10,4.527011157977092,0.8355849787858048,64
10,2.786981493537349,0.7473163082348699,64
10,0.7088679651789028,0.888724388348242,64
10,4.078930188462299,0.6814708950389757,64
10,1.629408502922088,0.8081384588607355,64
10,3.246268059058484,0.3641403623376762,64
10,2.130616645086205,0.8781660446499228,64
10,2.075846965669849,0.5429000471261782,64
10,4.56448806002674,0.8621114782516587,64
10,1.872051507106855,0.8128724778261875,64
10,3.019077795714077,0.5324366438407826,64
10,3.7773853561508606,0.53373260257777,64
10,0.6472938833984898,0.7682130489518193,64
10,1.1743889725477845,0.2690523886858035,64
10,4.117234335064322,0.5505411878046174,64
10,3.897951704523405,0.4840324106758852,64
10,1.9574285660526707,0.9752459416528495,64
10,1.090355814213891,0.9490676531691283,64
10,1.6688100013337206,0.20126808924465178,64
10,4.3275841908223995,0.5698857474155844,64
10,2.9023969633370337,0.4662936084564129,64
10,2.8858084871614955,0.05858000796898866,64
10,1.1117830634820332,0.6949316689846013,64
10,4.182683089218297,0.038865955051297196,64
10,3.5085983373988867,0.30682734604937645,64
10,4.353572081606129,0.7113879364436168,64
10,3.6782798830815366,0.33741639972222304,64
10,3.9584502475789325,0.3002770502905181,64
10,2.5307314609922957,0.18831838261035527,64
10,2.04546216525206,0.8547868517388443,64
